gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B-cells	CAF	Endothelial cells	Macrophages	NK	T-cells
CD200	P41217	False	OX2G_HUMAN		CPI-SS0A9E884E0	63.225	17.64822	215.61072	2.0484	0.0	72.81839
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS0518D683C	4.7825	1.68099	3.00335	1.7746	6.34983	4.88891
PROK1	P58294	False	PROK1_HUMAN		CPI-SS04465565A	0.18046	0.88884	0.0	0.08278	0.07885	0.03312
ADIPOQ	Q15848	False	ADIPO_HUMAN		CPI-SS06E42DB13	4.7825	1.68099	3.00335	1.7746	6.34983	4.88891
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	2.69035	0.0	0.0	0.0	1984.27996	222.31581
FAM3C	Q92520	False	FAM3C_HUMAN		CPI-SS02A0FF87F	38.29395	50.44469	30.17106	9.66979	46.09079	53.61784
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS07A97B3E2	6.27722	0.11803	0.77664	290.64696	355.35529	941.46657
GAL	P22466	False	GALA_HUMAN		CPI-SS0471FCFF3	2.3483	0.0	0.0	15.75422	0.0	0.3821
CCL4L2	Q8NHW4	False	CC4L_HUMAN		CPI-SS0CCB8E3D3	6.27722	0.11803	0.77664	290.64696	355.35529	941.46657
TNF	P01375	False	TNFA_HUMAN		CPI-SS0F8EFEECF	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BD9F32BA	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
TNF	P01375	False	TNFA_HUMAN		CPI-SS02EBC1BB0	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
DLL1	O00548	False	DLL1_HUMAN		CPI-SS04A5D6B6F	1.66562	13.43362	39.50985	0.58318	6.40322	0.85742
TNF	P01375	False	TNFA_HUMAN		CPI-SS0B81F1BF5	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
PLXNB2	O15031	False	PLXB2_HUMAN		CPI-SS0AB21032D	9.10626	76.14936	80.17502	62.00811	1.16864	1.88459
TNF	P01375	False	TNFA_HUMAN		CPI-SS09C917D22	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
TNF	P01375	False	TNFA_HUMAN		CPI-SS03B8E2D7A	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
ICOSLG	O75144	False	ICOSL_HUMAN		CPI-SS0E4B1484B	13.24744	0.4554	0.0	8.46401	0.0	0.82818
TNF	P01375	False	TNFA_HUMAN		CPI-SS04B4619D0	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
LTA	P01374	False	TNFB_HUMAN		CPI-SS084BE3E4B	42.49485	0.0	0.0	0.07635	51.18537	33.8467
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0F9B3B259	21.81303	7.53467	4.4927	268.77108	3.24764	1.9756
TNF	P01375	False	TNFA_HUMAN		CPI-SS08B7D54A3	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0A83A7E30	21.81303	7.53467	4.4927	268.77108	3.24764	1.9756
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	42.49485	0.0	0.0	0.07635	51.18537	33.8467
TNF	P01375	False	TNFA_HUMAN		CPI-SS048A2311A	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
LTA	P01374	False	TNFB_HUMAN		CPI-SS0D5C54214	42.49485	0.0	0.0	0.07635	51.18537	33.8467
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS0DEDA3567	44.20036	83.06189	362.81883	141.1962	96.06778	55.7906
TNF	P01375	False	TNFA_HUMAN		CPI-SS0FBC9234C	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
PTN	P21246	False	PTN_HUMAN		CPI-SS00F4DDF4B	0.29009	50.7325	0.0	0.0	0.0	1.48095
TNF	P01375	False	TNFA_HUMAN		CPI-SS034B442CE	48.43738	0.69641	0.0	143.66704	36.1513	63.4179
INS	P01308	False	INS_HUMAN		CPI-SS05E4B1EBC	0.0	0.0	0.0	0.0	0.0	0.01958
CCK	P06307	False	CCKN_HUMAN		CPI-SS0EA96C304	0.58552	0.41393	0.0	0.0	0.0	0.12023
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS003610FF9	25.82683	4.14279	0.12215	0.07984	163.00564	207.97667
CCRL2	O00421	False	CCRL2_HUMAN		CPI-SS056BE1011	6.18702	0.0	6.73617	71.54322	0.24251	16.96451
CCR7	P32248	False	CCR7_HUMAN		CPI-SS098EFF959	376.29863	4.80127	6.19815	2.60609	51.55423	289.94304
CXCR3	P49682	False	CXCR3_HUMAN		CPI-SS0F8C664D9	25.82683	4.14279	0.12215	0.07984	163.00564	207.97667
CCR6	P51684	False	CCR6_HUMAN		CPI-SS07F015051	173.25927	4.92919	7.25248	6.27505	11.9006	31.69572
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAF4BB9E	0.69347	25.5794	9.36897	0.0	8.54076	21.15992
CCR2	P41597	False	CCR2_HUMAN		CPI-SS0DD547726	8.35588	0.0	0.5703	100.6225	0.0	32.49995
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0DBA4D668	0.69347	25.5794	9.36897	0.0	8.54076	21.15992
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0DCA69916	86.56085	2.38022	0.50029	0.14286	0.0	2.26324
TNFRSF13B	O14836	False	TR13B_HUMAN		CPI-SS0AA47D179	86.56085	2.38022	0.50029	0.14286	0.0	2.26324
CD27	P26842	False	CD27_HUMAN		CPI-SS0D4BF6CA3	155.99033	5.54517	0.08077	0.82778	26.16089	556.19382
CD40	P25942	False	TNR5_HUMAN		CPI-SS083296041	264.00885	69.0555	89.10716	80.66592	19.06039	4.50185
CD40	P25942	False	TNR5_HUMAN		CPI-SS05834E385	264.00885	69.0555	89.10716	80.66592	19.06039	4.50185
HLA-DQB2	HLADQB2	False	HLADQB2		CPI-SS026776C89	85.0436	5.55527	5.27589	107.33334	9.5586	7.93111
HLA-DRB1	HLADRB1	False	HLADRB1		CPI-SS0EF0750A7	1821.94451	84.08892	626.71929	5668.42069	149.43413	379.32845
NGFR	P08138	False	TNR16_HUMAN		CPI-SS09F430F14	0.30227	34.29501	0.03231	0.8492	0.0	0.35255
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0A93C11C8	0.30227	34.29501	0.03231	0.8492	0.0	0.35255
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS01BCB9360	0.44635	5.63987	8.47448	0.0031	111.16384	0.66034
NGFR	P08138	False	TNR16_HUMAN		CPI-SS0BA3A1C3A	0.30227	34.29501	0.03231	0.8492	0.0	0.35255
NCAM1	P13591	False	NCAM1_HUMAN		CPI-SS0C23EF34B	0.44635	5.63987	8.47448	0.0031	111.16384	0.66034
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS07D71C546	68.14842	63.76305	16.48925	37.21134	52.86722	18.00175
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS027CDEA08	68.14842	63.76305	16.48925	37.21134	52.86722	18.00175
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS012B7C21D	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS00D153A8A	2.07817	0.4659	188.48417	4.50289	0.0	0.36066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS003C9A532	68.14842	63.76305	16.48925	37.21134	52.86722	18.00175
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0607D1101	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS09D379E5B	2.07817	0.4659	188.48417	4.50289	0.0	0.36066
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS02770D68F	68.14842	63.76305	16.48925	37.21134	52.86722	18.00175
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS08C3D27F7	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS05FEE05CB	2.07817	0.4659	188.48417	4.50289	0.0	0.36066
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0C4D54E39	0.16563	11.72916	0.0	0.09603	0.0	0.04955
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B42AD9EF	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
FZD6	O60353	False	FZD6_HUMAN		CPI-SS0FA326344	8.09043	11.89581	66.40759	1.43325	0.19	15.32054
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0B87FE6E0	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
CD46	P15529	False	MCP_HUMAN		CPI-SS01A07768A	79.20333	82.2355	139.5608	107.24853	53.11099	124.63744
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0E5AF12B6	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS0A34EE366	9.07309	14.93615	43.64058	9.80324	40.43092	18.1127
FZD9	O00144	False	FZD9_HUMAN		CPI-SS030EDC420	0.0	0.0	0.0	0.0	0.0	0.24842
FZD9	O00144	False	FZD9_HUMAN		CPI-SS05C2D0200	0.0	0.0	0.0	0.0	0.0	0.24842
FZD9	O00144	False	FZD9_HUMAN		CPI-SS09FF3A1EA	0.0	0.0	0.0	0.0	0.0	0.24842
GPR25	O00155	False	GPR25_HUMAN		CPI-SS0EECD7662	1.09861	0.0	0.0	0.0	19.89862	4.33678
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B7BC0E4D	0.0	0.0	6.69832	12.06589	0.0	0.31515
CCL16	O15467	False	CCL16_HUMAN		CPI-SS093922D5A	16.96789	9.07875	21.39869	8.04942	13.61404	15.32099
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	0.80255	355.9456	411.23046	338.97293	0.25076	3.29831
CCL24	O00175	False	CCL24_HUMAN		CPI-SS0B0AC1603	0.0	0.0	6.69832	12.06589	0.0	0.31515
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08BFF4F9B	8.07489	2.62824	0.0	1776.94713	3025.16366	446.74132
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0F6B529A1	301.10232	123.45878	136.67333	141.14064	4140.40975	3237.10593
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.0	0.0	0.0	287.30138	7.93394	44.83537
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0C6311D2D	0.67209	4.23074	0.0	338.99068	72.15154	163.07395
CCL11	P51671	False	CCL11_HUMAN		CPI-SS0F33890C0	0.0	10.18392	0.0	0.0	0.0	0.22089
CCL16	O15467	False	CCL16_HUMAN		CPI-SS0348B76E5	16.96789	9.07875	21.39869	8.04942	13.61404	15.32099
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	8.07489	2.62824	0.0	1776.94713	3025.16366	446.74132
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	301.10232	123.45878	136.67333	141.14064	4140.40975	3237.10593
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.0	0.0	0.0	287.30138	7.93394	44.83537
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS0817CE2B3	0.67209	4.23074	0.0	338.99068	72.15154	163.07395
CCL16	O15467	False	CCL16_HUMAN		CPI-SS04587A7C5	16.96789	9.07875	21.39869	8.04942	13.61404	15.32099
CCL2	P13500	False	CCL2_HUMAN		CPI-SS08B249DBA	0.80255	355.9456	411.23046	338.97293	0.25076	3.29831
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0EA05941A	301.10232	123.45878	136.67333	141.14064	4140.40975	3237.10593
CCL22	O00626	False	CCL22_HUMAN		CPI-SS052B38F1C	43.90087	8.26668	16.3564	12.67478	17.41675	28.23062
CCL3L1	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.0	0.0	0.0	287.30138	7.93394	44.83537
CCL3L3	P16619	False	CL3L1_HUMAN		CPI-SS04641FE5F	0.67209	4.23074	0.0	338.99068	72.15154	163.07395
GCG	P01275	False	GLUC_HUMAN		CPI-SS006FB5198	0.01177	0.0	0.0	0.0	0.0	0.23689
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	43.90087	8.26668	16.3564	12.67478	17.41675	28.23062
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	0.74718	16.4225	4.3106	100.52305	0.0	0.44041
VIP	P01282	False	VIP_HUMAN		CPI-SS0F9BBC31B	0.49077	0.0	3.17947	0.0	0.0	0.08154
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	0.43228	0.0	0.0	1037.38554	0.0	9.0969
GIP	P09681	False	GIP_HUMAN		CPI-SS018B35889	0.0	0.17491	0.0	0.0	0.0	0.02696
PYY	P10082	False	PYY_HUMAN		CPI-SS0FAE7ABEF	0.49564	0.0	0.61292	0.0	0.0	0.04388
NPPB	P16860	False	ANFB_HUMAN		CPI-SS0652F5D15	0.0	0.0	0.0	0.0	0.0	0.02191
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0D377BBBF	0.03693	0.0	0.0	0.0	0.0	0.03044
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	6.9068	231.41461	226.54169	872.34012	0.0	2.3483
PF4	P02776	False	PLF4_HUMAN		CPI-SS01A6823FA	0.0	0.77506	0.0	1.42969	0.0	0.11782
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	0.74718	16.4225	4.3106	100.52305	0.0	0.44041
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	0.43228	0.0	0.0	1037.38554	0.0	9.0969
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0EFE0B07A	0.75308	1170.35186	156.26725	218.33015	0.0	1.29941
CXCL1	P09341	False	GROA_HUMAN		CPI-SS0C62E5DD8	0.20703	21.34708	15.35633	381.82405	0.0	1.31649
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS040630206	6.9068	231.41461	226.54169	872.34012	0.0	2.3483
PPBP	P02775	False	CXCL7_HUMAN		CPI-SS07AB1C381	0.59135	0.0	0.0	76.73775	0.0	0.84472
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS0D04AE221	0.0	34.20471	2.85193	826.01621	0.06269	0.89161
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	0.20703	21.34708	15.35633	381.82405	0.0	1.31649
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	6.9068	231.41461	226.54169	872.34012	0.0	2.3483
PPBP	P02775	False	CXCL7_HUMAN		CPI-SS0C491A3C1	0.59135	0.0	0.0	76.73775	0.0	0.84472
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	0.0	34.20471	2.85193	826.01621	0.06269	0.89161
GCG	P01275	False	GLUC_HUMAN		CPI-SS056993231	0.01177	0.0	0.0	0.0	0.0	0.23689
IAPP	P10997	False	IAPP_HUMAN		CPI-SS00D9A2FD0	35.15123	8.16775	21.9353	12.20801	25.84883	36.96127
CALCA	P01258	False	CALC_HUMAN		CPI-SS015B2F961	0.11258	0.0	0.0	0.0	0.0	0.276
CALCA	P06881	False	CALCA_HUMAN		CPI-SS0F531DDEB	0.11258	0.0	0.0	0.0	0.0	0.276
CALCB	P10092	False	CALCB_HUMAN		CPI-SS07CF0C6E7	0.0	0.0	0.0	0.15024	0.0	0.56622
CCL21	O00585	False	CCL21_HUMAN		CPI-SS06C0074BD	5.79526	22340.22779	6539.35489	0.30985	35.13687	10.11719
CCL25	O15444	False	CCL25_HUMAN		CPI-SS039863E62	0.81197	0.0	0.0	0.0	0.0	0.7882
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	0.53246	0.23049	0.0	0.00325	0.0	891.2306
VIP	P01282	False	VIP_HUMAN		CPI-SS07835EECF	0.49077	0.0	3.17947	0.0	0.0	0.08154
AVP	P01185	False	NEU2_HUMAN		CPI-SS00399ED03	0.0	0.0	0.0	0.0	0.0	0.01237
VIP	P01282	False	VIP_HUMAN		CPI-SS0C8A09915	0.49077	0.0	3.17947	0.0	0.0	0.08154
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS062DED513	0.03693	0.0	0.0	0.0	0.0	0.03044
GHRH	P01286	False	SLIB_HUMAN		CPI-SS003AFD9BA	0.0	0.67789	0.0	0.0	0.0	0.09797
VIP	P01282	False	VIP_HUMAN		CPI-SS05B60E59C	0.49077	0.0	3.17947	0.0	0.0	0.08154
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS02CCE14A7	0.03693	0.0	0.0	0.0	0.0	0.03044
PYY	P10082	False	PYY_HUMAN		CPI-SS0445D021B	0.49564	0.0	0.61292	0.0	0.0	0.04388
PPY	P01298	False	PAHO_HUMAN		CPI-SS0C2000B56	0.0	0.0	0.0	0.28896	0.0	0.0
PYY	P10082	False	PYY_HUMAN		CPI-SS0A9F17199	0.49564	0.0	0.61292	0.0	0.0	0.04388
PYY	P10082	False	PYY_HUMAN		CPI-SS0FEF2FF5D	0.49564	0.0	0.61292	0.0	0.0	0.04388
NPPB	P16860	False	ANFB_HUMAN		CPI-SS023D39112	0.0	0.0	0.0	0.0	0.0	0.02191
NPPA	P01160	False	ANF_HUMAN		CPI-SS04A7BCE8D	2.40829	1.07885	0.0	2.50779	15.17936	0.91219
NPPB	P16860	False	ANFB_HUMAN		CPI-SS0779676D0	0.0	0.0	0.0	0.0	0.0	0.02191
NPPA	P01160	False	ANF_HUMAN		CPI-SS0230EE330	2.40829	1.07885	0.0	2.50779	15.17936	0.91219
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0098B5107	0.03693	0.0	0.0	0.0	0.0	0.03044
ADCYAP1	P18509	False	PACA_HUMAN		CPI-SS0133239EA	0.03693	0.0	0.0	0.0	0.0	0.03044
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0BC7CD11B	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0419B80C4	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS02928C71A	0.02204	0.0	45.53468	10.2099	7.36351	5.63078
MDK	P21741	False	MK_HUMAN		CPI-SS006C6537E	8.37819	217.67574	193.28521	19.38501	38.28318	9.37765
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0984C2931	0.07299	0.0	0.0	0.09453	0.0	0.003
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS014958F32	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
SIRPA	P78324	False	SHPS1_HUMAN		CPI-SS0339AE950	3.7268	17.88089	70.35677	67.10334	8.06484	0.7108
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0A9FB762A	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0472C478C	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0CB863B46	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS002DF6C31	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS08877A081	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS0E23CEB91	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS09C52F54E	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
MDK	P21741	False	MK_HUMAN		CPI-SS083CBFACD	8.37819	217.67574	193.28521	19.38501	38.28318	9.37765
WISP3	O95389	False	WISP3_HUMAN		CPI-SS0D3C90DDA	0.03002	0.0282	0.0	0.0	0.0	0.02746
LGALS9	O00182	False	LEG9_HUMAN		CPI-SS048346C2B	87.80992	10.02253	133.33959	216.78264	67.66681	41.25683
CER1	O95813	False	CER1_HUMAN		CPI-SS0014DB67C	0.18943	0.0	0.0	0.0	2.70535	1.34767
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS05A26A1DE	0.02204	0.0	45.53468	10.2099	7.36351	5.63078
PDGFB	P01127	False	PDGFB_HUMAN		CPI-SS0FEEB187C	0.02204	0.0	45.53468	10.2099	7.36351	5.63078
PDGFA	P04085	False	PDGFA_HUMAN		CPI-SS0B70EB09E	2.67437	4.17776	93.39752	4.42715	0.02538	3.14055
MDK	P21741	False	MK_HUMAN		CPI-SS027E12A36	8.37819	217.67574	193.28521	19.38501	38.28318	9.37765
PTN	P21246	False	PTN_HUMAN		CPI-SS04E690D72	0.29009	50.7325	0.0	0.0	0.0	1.48095
MDK	P21741	False	MK_HUMAN		CPI-SS012AFC842	8.37819	217.67574	193.28521	19.38501	38.28318	9.37765
PTN	P21246	False	PTN_HUMAN		CPI-SS05D7900BF	0.29009	50.7325	0.0	0.0	0.0	1.48095
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS048604E28	0.07299	0.0	0.0	0.09453	0.0	0.003
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0193C3064	1.00039	0.0	0.0	0.0	0.0	3.84119
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0D782F60B	0.35687	3.46318	1.5097	0.02095	0.70944	0.80659
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS080C0EEB8	0.07299	0.0	0.0	0.09453	0.0	0.003
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0B2D5BA95	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
WNT1	P04628	False	WNT1_HUMAN		CPI-SS0DC5ADBF1	1.00039	0.0	0.0	0.0	0.0	3.84119
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0CA020C34	0.35687	3.46318	1.5097	0.02095	0.70944	0.80659
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0E4DE8215	0.14849	34.73962	1.41691	0.0	0.0	0.15864
WNT3	P56703	False	WNT3_HUMAN		CPI-SS0E7523314	0.91	1.19758	1.474	0.0	0.0	0.18748
WNT7B	P56706	False	WNT7B_HUMAN		CPI-SS0D81C6C1D	6.46133	1.1777	4.05941	2.37024	5.37617	7.05641
WNT3A	P56704	False	WNT3A_HUMAN		CPI-SS0261EA048	0.07299	0.0	0.0	0.09453	0.0	0.003
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS01C2BA5C8	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
WNT2	P09544	False	WNT2_HUMAN		CPI-SS02C418D99	0.14849	34.73962	1.41691	0.0	0.0	0.15864
BMP7	P18075	False	BMP7_HUMAN		CPI-SS0097929A7	8.60989	2.91135	4.57033	3.25015	9.03826	9.62442
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E32BEF02	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS05550A895	0.15068	0.0	0.0	0.0	0.0	1.74846
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0D4F593F1	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
EFNA2	O43921	False	EFNA2_HUMAN		CPI-SS01DCC7684	0.21232	0.0	0.0	0.0	0.0	0.05075
EFNA1	P20827	False	EFNA1_HUMAN		CPI-SS03E450F99	0.37946	12.56681	341.78446	0.39358	0.0	4.29273
EFNA3	P52797	False	EFNA3_HUMAN		CPI-SS0D5DBB634	0.334	0.38279	0.0	0.7342	0.0	0.58778
EFNA4	P52798	False	EFNA4_HUMAN		CPI-SS0F81DBF22	19.06642	10.2662	15.56545	21.29523	12.54765	9.02079
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS028688B7B	0.68284	48.4662	155.89882	1.63669	1.71137	3.92351
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0C56C483F	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
GDF11	O95390	False	GDF11_HUMAN		CPI-SS0331C5A49	2.80004	2.77368	1.01184	1.3901	0.065	5.10933
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS0E7CBFD03	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
WNT1	P04628	False	WNT1_HUMAN		CPI-SS00A6240B6	1.00039	0.0	0.0	0.0	0.0	3.84119
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS002673EFE	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
WNT1	P04628	False	WNT1_HUMAN		CPI-SS014B0FCD2	1.00039	0.0	0.0	0.0	0.0	3.84119
WNT2	P09544	False	WNT2_HUMAN		CPI-SS0F26BB901	0.14849	34.73962	1.41691	0.0	0.0	0.15864
WNT5A	P41221	False	WNT5A_HUMAN		CPI-SS073F3FAD5	0.60864	8.01577	15.89333	3.59093	0.0	0.20705
TNFRSF10A	O00220	False	TR10A_HUMAN		CPI-SS0179FBFD3	49.10116	2.51819	24.23098	7.62549	20.7829	35.77218
TNFRSF11B	O00300	False	TR11B_HUMAN		CPI-SS0AD0ED887	0.96535	64.98349	5.61426	0.0	0.0	0.38697
TNFRSF10B	O14763	False	TR10B_HUMAN		CPI-SS0898D7F7F	44.18592	41.12213	81.46393	28.73913	9.5991	31.81811
TNFRSF10C	O14798	False	TR10C_HUMAN		CPI-SS01ECFDA18	0.12672	0.2641	23.41998	30.10283	5.08439	0.36001
TFF1	P04155	False	TFF1_HUMAN		CPI-SS01F908B16	0.82235	0.0	0.0	0.18269	1.6471	0.08326
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS023738D54	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0E0BCE16F	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS039799099	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07833475A	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS038E93B77	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS0907A7598	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0649EA05F	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS07A9A501C	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS0769B1FF3	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS07BA4A3B7	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS05C077A1E	0.0	6.13552	0.56246	0.05119	0.0	0.3228
FGFR3	P22607	False	FGFR3_HUMAN		CPI-SS0D99CC068	0.14713	0.0	1.92049	0.0	0.0	0.0964
FGFR1	P11362	False	FGFR1_HUMAN		CPI-SS07A0F4D73	2.34853	77.02376	35.3757	1.17549	1.91655	8.13256
FGFR2	P21802	False	FGFR2_HUMAN		CPI-SS01D785DBA	6.75161	5.38388	5.03848	3.08555	4.2252	7.57642
